CD_SETOR,SITUACAO,CD_SIT,CD_TIPO,AREA_KM2,NM_REGIAO,NM_UF,NM_MUN,CD_DIST,NM_DIST,CD_BAIRRO,NM_BAIRRO,CD_NU,NM_NU,CD_FCU,NM_FCU,CD_AGLOM,NM_AGLOM,CD_RGINT,NM_RGINT,NM_CONCURB,field_2,field_5,pop_branco,pop_negros
355100905000637,Urbana,3,0,"0,05048042156",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,,,,,3501,São Paulo,Baixada Santista/SP,130,165,130,165
355100905000638,Urbana,3,0,"0,04944188709",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,,,,,3501,São Paulo,Baixada Santista/SP,217,302,217,302
355100905000639,Urbana,3,0,"0,0699547047",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,,,,,3501,São Paulo,Baixada Santista/SP,215,360,215,360
355100905000676,Urbana,3,1,"0,05233521585",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,35510090029,Jardim Rio Branco,,,3501,São Paulo,Baixada Santista/SP,209,250,209,250
355100905000677,Urbana,3,1,"0,03442932617",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,35510090029,Jardim Rio Branco,,,3501,São Paulo,Baixada Santista/SP,135,304,135,304
355100905000678,Urbana,3,1,"0,02025611348",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,35510090029,Jardim Rio Branco,,,3501,São Paulo,Baixada Santista/SP,140,263,140,263
355100905000739,Urbana,3,0,"0,03736031597",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,,,,,3501,São Paulo,Baixada Santista/SP,148,277,148,277
355100905000740,Urbana,3,0,"0,05036931958",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,,,,,3501,São Paulo,Baixada Santista/SP,182,472,182,472
355100905000741,Urbana,3,0,"0,04805088846",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,,,,,3501,São Paulo,Baixada Santista/SP,283,390,283,390
355100905000742,Urbana,3,0,"0,03757201281",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,,,,,3501,São Paulo,Baixada Santista/SP,130,148,130,148
355100905000758,Rural,8,4,"2,897626384",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000814,Urbana,3,1,"0,01057000642",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,35510090029,Jardim Rio Branco,,,3501,São Paulo,Baixada Santista/SP,131,245,131,245
355100905000815,Urbana,3,0,"0,0272545584",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009023,Jardim Rio Branco,3551009004,Jardim Rio Branco,,,,,3501,São Paulo,Baixada Santista/SP,246,505,246,505
355100905000199,Urbana,1,0,"0,03904575553",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,159,184,159,184
355100905000200,Urbana,1,0,"0,09098775887",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,203,237,203,237
355100905000201,Urbana,1,0,"0,0926444176",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,417,408,417,408
355100905000202,Urbana,1,0,"0,03483470986",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,209,253,209,253
355100905000203,Urbana,1,0,"0,05055657593",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,229,367,229,367
355100905000204,Urbana,1,0,"0,05865599572",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,294,387,294,387
355100905000205,Urbana,1,1,"0,05980532025",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090004,Dique do Caixeta,,,3501,São Paulo,Baixada Santista/SP,262,560,262,560
355100905000207,Urbana,1,0,"0,04344046311",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,284,334,284,334
355100905000208,Urbana,1,0,"0,05769874505",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,387,464,387,464
355100905000210,Urbana,1,1,"0,05664534916",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090020,Batuíra,,,3501,São Paulo,Baixada Santista/SP,241,431,241,431
355100905000211,Urbana,1,1,"0,07636883637",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090002,Sambaiatuba,,,3501,São Paulo,Baixada Santista/SP,427,996,427,996
355100905000214,Urbana,1,0,"0,04972764834",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,266,415,266,415
355100905000215,Urbana,1,0,"0,04584498511",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,183,383,183,383
355100905000216,Urbana,1,0,"0,06862538248",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,358,459,358,459
355100905000338,Urbana,1,1,"0,05674926774",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090004,Dique do Caixeta,,,3501,São Paulo,Baixada Santista/SP,259,581,259,581
355100905000339,Urbana,1,1,"0,04795542242",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090002,Sambaiatuba,,,3501,São Paulo,Baixada Santista/SP,242,500,242,500
355100905000351,Urbana,1,0,"0,04486637504",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,237,379,237,379
355100905000380,Urbana,1,1,"0,03900065781",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090002,Sambaiatuba,,,3501,São Paulo,Baixada Santista/SP,242,298,242,298
355100905000381,Urbana,1,1,"0,01927784056",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090002,Sambaiatuba,,,3501,São Paulo,Baixada Santista/SP,188,415,188,415
355100905000397,Urbana,1,1,"0,01836960143",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090011,Miau,,,3501,São Paulo,Baixada Santista/SP,70,132,70,132
355100905000462,Urbana,1,0,"0,05464563795",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,198,260,198,260
355100905000463,Urbana,1,0,"0,03732922985",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,321,323,321,323
355100905000465,Urbana,1,1,"0,01485350344",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090021,Bugre,,,3501,São Paulo,Baixada Santista/SP,63,152,63,152
355100905000466,Urbana,1,0,"0,04480277526",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,236,277,236,277
355100905000592,Urbana,1,0,"0,02903439102",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,235,340,235,340
355100905000593,Urbana,1,0,"0,02898469943",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,143,269,143,269
355100905000656,Urbana,1,0,"0,04890270346",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,262,444,262,444
355100905000708,Urbana,2,0,"0,3163891823",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,161,215,161,215
355100905000709,Urbana,1,0,"0,01438048258",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,256,288,256,288
355100905000716,Urbana,1,1,"0,03741981933",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090021,Bugre,,,3501,São Paulo,Baixada Santista/SP,231,575,231,575
355100905000717,Urbana,1,1,"0,01609973107",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090021,Bugre,,,3501,São Paulo,Baixada Santista/SP,135,396,135,396
355100905000718,Urbana,1,1,"0,04125346908",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090021,Bugre,,,3501,São Paulo,Baixada Santista/SP,202,460,202,460
355100905000765,Urbana,1,0,"0,03252066204",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,179,269,179,269
355100905000783,Urbana,1,0,"0,05087926139",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,293,482,293,482
355100905000785,Urbana,1,1,"0,01885642426",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090020,Batuíra,,,3501,São Paulo,Baixada Santista/SP,116,305,116,305
355100905000799,Urbana,1,1,"0,01937096086",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090022,Charme,,,3501,São Paulo,Baixada Santista/SP,87,262,87,262
355100905000801,Urbana,1,0,"0,009390819992",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,48,123,48,123
355100905000802,Urbana,1,1,"0,006655270527",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090022,Charme,,,3501,São Paulo,Baixada Santista/SP,71,128,71,128
355100905000803,Urbana,1,1,"0,03778862244",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090022,Charme,,,3501,São Paulo,Baixada Santista/SP,285,622,285,622
355100905000812,Urbana,1,1,"0,0388233586",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090002,Sambaiatuba,,,3501,São Paulo,Baixada Santista/SP,212,548,212,548
355100905000813,Urbana,1,1,"0,02100131206",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090049,Cidade de Deus,,,3501,São Paulo,Baixada Santista/SP,94,203,94,203
355100905000822,Urbana,1,0,"0,02871202367",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,192,298,192,298
355100905000823,Urbana,1,1,"0,01044657988",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090022,Charme,,,3501,São Paulo,Baixada Santista/SP,52,108,52,108
355100905000830,Urbana,1,0,"0,03628183793",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,255,292,255,292
355100905000831,Urbana,1,1,"0,02645691142",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090021,Bugre,,,3501,São Paulo,Baixada Santista/SP,104,259,104,259
355100905000832,Urbana,1,1,"0,006452134707",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090002,Sambaiatuba,,,3501,São Paulo,Baixada Santista/SP,45,112,45,112
355100905000833,Urbana,1,1,"0,005685900406",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090021,Bugre,,,3501,São Paulo,Baixada Santista/SP,31,56,31,56
355100905000834,Urbana,2,4,"0,08288127861",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000840,Urbana,1,1,"0,008954914449",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,35510090004,Dique do Caixeta,,,3501,São Paulo,Baixada Santista/SP,43,110,43,110
355100905000847,Urbana,1,0,"0,1047117332",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,324,432,324,432
355100905000854,Urbana,1,0,"0,03516648094",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,265,469,265,469
355100905000855,Urbana,1,0,"0,02581788247",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009011,Jóckey Club,,,,,,,3501,São Paulo,Baixada Santista/SP,234,422,234,422
355100905000320,Urbana,3,0,"0,05105127483",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,,,,,3501,São Paulo,Baixada Santista/SP,398,401,398,401
355100905000322,Urbana,3,0,"0,08311207472",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,,,,,3501,São Paulo,Baixada Santista/SP,108,191,108,191
355100905000503,Urbana,3,0,"0,05030803485",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,,,,,3501,São Paulo,Baixada Santista/SP,253,374,253,374
355100905000504,Urbana,3,1,"0,004130332722",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,35510090034,Vila Nova São Vicente B,,,3501,São Paulo,Baixada Santista/SP,31,54,31,54
355100905000771,Urbana,3,1,"0,02570449995",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,35510090034,Vila Nova São Vicente B,,,3501,São Paulo,Baixada Santista/SP,134,293,134,293
355100905000772,Urbana,3,4,"0,01623168762",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,,,,,3501,São Paulo,Baixada Santista/SP,,,,
355100905000793,Urbana,3,1,"0,01373562948",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,35510090027,Vila Nova São Vicente A,,,3501,São Paulo,Baixada Santista/SP,81,162,81,162
355100905000820,Urbana,3,1,"0,03901835074",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,35510090034,Vila Nova São Vicente B,,,3501,São Paulo,Baixada Santista/SP,91,282,91,282
355100905000821,Urbana,3,0,"0,02445452531",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,,,,,3501,São Paulo,Baixada Santista/SP,163,246,163,246
355100905000844,Urbana,3,0,"0,05776655018",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009025,Nova São Vicente,3551009005,Nova São Vicente,,,,,3501,São Paulo,Baixada Santista/SP,359,448,359,448
355100905000133,Urbana,1,0,"0,05921697762",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,238,140,238,140
355100905000134,Urbana,1,0,"0,03454719655",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,211,147,211,147
355100905000135,Urbana,1,0,"0,07515132025",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,483,346,483,346
355100905000136,Urbana,1,0,"0,0391200343",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,377,266,377,266
355100905000138,Urbana,1,1,"0,02551241372",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,213,447,213,447
355100905000140,Urbana,1,0,"0,03878133997",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,264,310,264,310
355100905000141,Urbana,1,0,"0,03246178607",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,255,179,255,179
355100905000142,Urbana,1,1,"0,01429212053",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,188,206,188,206
355100905000145,Urbana,1,1,"0,0150901201",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,183,278,183,278
355100905000146,Urbana,1,0,"0,04478916766",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,281,225,281,225
355100905000147,Urbana,1,0,"0,03458592828",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,248,274,248,274
355100905000148,Urbana,1,0,"0,04327649023",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,253,218,253,218
355100905000345,Urbana,1,0,"0,08150454381",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,283,263,283,263
355100905000427,Urbana,1,0,"0,05887384041",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,350,262,350,262
355100905000428,Urbana,1,0,"0,0584327557",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,443,305,443,305
355100905000429,Urbana,1,0,"0,03975959879",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,229,182,229,182
355100905000432,Urbana,1,1,"0,02461947481",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,257,451,257,451
355100905000433,Urbana,1,0,"0,00714707554",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,34,90,34,90
355100905000434,Urbana,1,0,"0,04490632756",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,187,204,187,204
355100905000435,Urbana,1,1,"0,0229597637",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,311,543,311,543
355100905000436,Urbana,1,0,"0,0334295247",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,221,193,221,193
355100905000586,Urbana,1,1,"0,007666145179",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,83,118,83,118
355100905000587,Urbana,1,1,"0,02442809793",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,209,531,209,531
355100905000588,Urbana,1,0,"0,1239462926",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,200,358,200,358
355100905000589,Urbana,1,0,"0,1958714759",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,292,264,292,264
355100905000730,Urbana,1,1,"0,01244975465",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,103,166,103,166
355100905000731,Urbana,1,0,"0,01941542447",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,136,153,136,153
355100905000732,Urbana,1,1,"0,004878903093",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,35510090009,Rio da Avó,,,3501,São Paulo,Baixada Santista/SP,57,66,57,66
355100905000733,Urbana,1,0,"0,06950280118",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009018,Parque Bitaru,,,,,,,3501,São Paulo,Baixada Santista/SP,182,268,182,268
355100905000279,Urbana,3,0,"0,06041740809",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,314,464,314,464
355100905000280,Urbana,3,1,"0,05660776341",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,35510090018,Vila Feliz,,,3501,São Paulo,Baixada Santista/SP,348,790,348,790
355100905000286,Urbana,3,0,"0,08902347738",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,494,565,494,565
355100905000290,Urbana,3,0,"0,06764838806",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,310,638,310,638
355100905000291,Urbana,3,0,"0,06446904077",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,315,548,315,548
355100905000365,Urbana,3,0,"0,06387351316",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,299,485,299,485
355100905000495,Urbana,3,0,"0,05761450023",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,254,432,254,432
355100905000617,Urbana,3,0,"0,03935714158",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,207,341,207,341
355100905000618,Urbana,3,0,"0,05535797961",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,228,380,228,380
355100905000619,Urbana,3,0,"0,03954585599",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,222,389,222,389
355100905000620,Urbana,3,0,"0,04147218886",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,214,330,214,330
355100905000621,Urbana,3,0,"0,0452522011",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,313,404,313,404
355100905000622,Urbana,3,0,"0,04499839452",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,267,438,267,438
355100905000623,Urbana,3,0,"0,04417455574",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,197,396,197,396
355100905000624,Urbana,3,0,"0,03120757204",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,181,309,181,309
355100905000625,Urbana,3,0,"0,05291151589",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,294,498,294,498
355100905000626,Urbana,3,0,"0,04160530023",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,232,325,232,325
355100905000669,Urbana,3,0,"0,07110230139",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009021,Parque Continental,3551009003,Parque Continental,,,,,3501,São Paulo,Baixada Santista/SP,273,440,273,440
355100905000323,Urbana,3,0,"0,04715532475",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,148,291,148,291
355100905000324,Urbana,3,0,"0,07838351394",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,314,481,314,481
355100905000326,Urbana,3,0,"0,05907455315",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,302,505,302,505
355100905000327,Urbana,3,0,"0,08559902634",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,302,509,302,509
355100905000328,Rural,8,0,"2,055899352",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,,,,,,,3501,São Paulo,Baixada Santista/SP,5,18,5,18
355100905000333,Urbana,3,0,"0,07624581325",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,322,455,322,455
355100905000334,Urbana,3,0,"0,06924249918",Sudeste,São Paulo,São Vicente,355100905,São Vicente,3551009024,Parque das Bandeiras,3551009007,Parque das Bandeiras,,,,,3501,São Paulo,Baixada Santista/SP,313,487,313,487
